,product,title,rating,body
1292,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Best feature-Fast charging, but low battery capacity. Camera is mind-blowing.Design is slim",5,"Best feature-Fast charging, but low battery capacity. Camera is mind-blowing.Design is slim"
1293,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good mobile fast mobile,5,
1294,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Charging very fast,5,
1295,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Colour of nord 2t. ***** camera superb,5,Phone by nordCamera battery life Processor speed performance very very good
1296,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone good cemra improve battery 🔋,5,"The media could not be loaded.
                



 Nice cemra and good phoneAnd average battery 🔋"
1297,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Perfect phone
1298,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery backup is very bad for higher money waist,2,Very bad baittry only 2 hour's fully charged so i don't like this phone ..............iise acche to 10000 wale phone hote h itna paise kyu waist kare
1299,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",charging worest with in minutes charging is discharged],1,worest
1300,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone,5,Nice phone
1301,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good Phone,5,Good Phone
1302,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Superb phone. Value for money,5,Camera quality is decent.Build quality is good.Dont expect highend camera quality
1303,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",SLIM AND CLASSY LOOK,5,Just go for it in that budget for the brand
1304,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",there is no call logs option to see history in oneplus nord,1,"I hve purchees nd i am soo disappointed there's no return option ,there is no call logs option to see history in oneplus nord more than 30 days which is soo bad @oneplus plzz fix this"
1305,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",All products,5,All things are good
1306,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good one from one plus... Fast charging is awesome...,5,Good one from one plus... Fast charging is awesome...
1307,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Overall good phone.
1308,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very worst mobile by Oneplus,1,"Very worst Phone on my view becoz before completing of one month, display didn't working....After that went to service centre in Patna and they checked my mobile and said the parts is available 15-20 days.. I went there after 22days ..They told me parts are not available...and they took me one week more time..So my point of view Very worst mobile which I experienced and very very worst service by One Plus...I want to ask Amazon and Oneplus company provide me one year warranty...And before one month not completing your display is not working and in service centre almost one month completing...I'm not received my mobile in working condition, So who gives me one month extra warranty??If warranty ends in 31-08-2022  and my mobile didn't from 31-08-22 night and another day you went to service centre they didn't give you extand  single day warranty...And Oneplus take one month to providing service ...So guys think about it and take those mobile which is better service provider in your area.."
1309,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It is not up to the standard..my old OnePlus 5 is taking much better pictures than this,1,Looks are good but performance and camera is not meeting my expectations
1310,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Dull Brightness, battery drainage so fast",1,"Only mobile look is perfect rest having issues, no brightness in open area , battery life is also worst, drangage in 7 to 8 hour on normal use, photo quality is also not up to the mark"
1311,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",ये फोन कोई मत लेना,1,"The media could not be loaded.
                



 बहुत ही खराब फोन है इसकी बैटरी नहीं चलती कॉल रिकॉर्ड के समय आवाज आती और कॉल रिकॉर्ड के लिए हर एक नंबर को सेलेक्ट करना पड़ेगा तब होगी रिकॉर्डिंग ऑटो कॉल रिकॉर्डिंग होनी चाहिए"
1312,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good product
1313,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Dnt buy, waste product,",1,"touch sensitivity is very poor, useless camera,purchased on 23rd, trying to return back unable to get return back, dnt have option in Amazon, it's like a scam, contact Amazon team ,not supported for return back"
1314,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Osmm,5,Nice battery average camera value for money
1315,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome Phone 📱,5,Battery life is goodValue for money
1316,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best,5,Overall best phoneCamera bestBattery bestGaming performance best
1317,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Super,5,Super
1318,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Great performance,5,Superb design and performance at this price bundled with OnePlus trust
1319,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus nord 2t,5,Super performance
1320,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Disappinted with oneplus for first time,2,Phone doesn't feel premium also screen is not visible in sunlight despite full brightness !
1321,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Facing battery draining and heating issue, right from day one of using mobile",1,Battery drainingHeating issue
1322,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Screen Blinking Issue and OS glitch,1,Random screen blinking and fliering issue after one day. Phone automatically creating shortcuts for all apps on the home screen.Amazon is forcing me to have a replacement and not a refund.
1323,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",This is camera quality,5,Good camera quality
1324,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Seriously disappointed. Heating up. Camera average. Poor video stability,2,Device heats up even on minimal usage. When streaming video on YouTube or other platforms it abruptly pauses n resumes only when the device is restarted. Disappointed with the stability of the back camera whilst recording video. Seriosuly disappointed with one plus
1325,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Really a good product with all function in a capable amount,5,Evening
1326,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Super phone,5,Super phone
1327,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",This is really excellent phone,5,Most likely product
1328,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good
1329,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Updated phone,5,Loving
1330,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice Phone..!!,5,Nice Phone...!!Fast charging..Nice Camera 📸
1331,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It's OnePlus,5,"The media could not be loaded.
                



 Nyc phone"
1332,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good performance,5,Performance
1333,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera 📷📷📸,5,Everything is fine
1334,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life,1,Very bad quality of battery life... battery drain very fastly....not satisfied with the product
1335,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Best Phone, Must Buy.",5,Best Phone in this category.
1336,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",The phone is good.,5,
1337,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Defective Piece sold by Oneplus,2,Screen had a row of damaged pixels. The damaged row was flickering so it was hard to tell weather the damage was permanent or due to software or driver issues. OnePlus needs to take a good hard look at quality control.
1338,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very Nice Mobile,5,Nice mobile must buy like it ...
1339,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product,5,
1340,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Ultimate,5,Ultimate phone after i phone
1341,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best camera and performance value for money,5,Very good
1342,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst experience ever,1,First and worst experience ever from Amazon as well as one plus community the battery is draining very fast not even lasting for 2.5 hours I placed for replacement the executive came he said you will receive call for replacement in 24 hours but the call didn't i again tried for replacement but they didn't show option for doorstep replacement now they are saying download app named minspect and run diagnostic test I did it I told them again the same they said you will receive cal I am not sitting idle here that amazon will say you will receive call and I am waiting for if amazon didn't respond me within next 4-5 days I am going to do complaint in consumer court.
1343,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",2nd SIM module does not work,1,The 2nd SIM does not work and after swapping also the 2nd SIM is not detected. However the same works fine in my older mobile. No proper support for getting issue resolved.
1344,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Premium look ...,5,Performance is superb
1345,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome product,5,It is a great product
1346,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Smooth and heatless. Owesome mobile...Premium look,5,Smooth and heatless. Owesome mobile...Premium look
1347,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",All rounder phone,5,Best mobile
1348,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best mobile,5,Excellent 👌👌👍
1349,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best product,5,Best smartphone
1350,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera is best quality built quality is amazing,5,Best phone under 30k
1351,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Super awesome phone.. camera is super,5,
1352,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not so satisfactory,1,Not worth of buying
1353,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Device heating,2,Heat this device
1354,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",OnePlus Nord 2t ek no 📱,5,Battery 🔋 nic
1355,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very poor battery and not worth your money,1,"Hi All,Please don't ignore this review, none of things are right with this phone, better stay away and don't waste your money buying this phone.I am writing this review after using it for 10 days, tried multiple things , even have given phone to OnePlus service centre for observation and they claim everything is good, but battery is draining like hell, we can't keep taking charger around and can't charge phone twice everyday.Stay away folks"
1356,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Worst Build Quality, Bad Battery life, Worst Screen Quality",3,"At this price point, Battery life is not good, hardly a day that too with less usage. Also Screen quality is not good, within a week whole screen is full of scratches as I couldnt get Temper glass well in time. Build quality is worst even, with just one accidental light drop, Back glass panel broke near camera and front screen too.Front Camera is just like that of 15k phone. Overall performance is good and fast.. Back camera also not upto the mark with even Nord 1"
1357,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",The seller in charge is the most irresponsible person you'll ever contact with,1,"The seller in charge is the most irresponsible person you'll ever contactIt took nearly a month to receive this damn phoneSeriously? A month for a phone? Even the rest of our refrigerator and washing machine arrived within 2 weeksI wonder what the seller was doing all this time, curdling milk ig.Please buy it from some other site than thisLet's talk about the phone now , it's a pretty decent phone but there are definitely some cones to it as well , like the refresh rate could have been better and many other things like thatBut over all its just fine for some mild usage"
1358,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome 😎👍,5,Kdk
1359,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",battery life very bad its coming only 6 hours for full battery,2,camera no claritybattery problemcharging problemmobile heating issue
1360,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life is normal.,4,Sometimes. It is slowing. On restart it regains the normal speed. May b due to over SD sized RAM. Over-all performance is good.
1361,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera not recognise QR code,2,Finger print scanner not working
1362,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Budget friendly in OnePlus,5,Good mobile below 30k
1363,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Its very smoothly work,5,Very nice..good phone
1364,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Spending 29K not worth,2,It's better not to buy Oneplus Nord series as it's have many video call issue and one plus is not able to resolve them like duo call gets disconnected automatically in a minute automatic brightness doesn't work properly
1365,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Poor battery backup,1,Poor Bettery backup
1366,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Monster!!,5,Nice phone..
1367,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst Amazon service,1,I book the oneplus 2T on 6th oct and I received it on 7th oct and trying to return back due to damage product received. Now return window is closed.Technically day should be counted from the date of delivery but they are counting from the day of booking.Now I can't return the phone.I reached the one plus service centre for repairing they are saying all physical damage are not under warranty you have to pay fee for same.It's only been 8 days after receiving phoneThis is the first time I observed that Amazon is not responding for any complainReally frustrated...
1368,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Just woow!!! It's a complete package of everything..thnq 1+team!,5,Just woow..!
1369,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera is best quality,5,
1370,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",EXCELLENT,5,
1371,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Ring volume is worst 👎,1,Not to recommend this phone to any one
1372,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Top notch,5,"I like the speed, touch response, battery and charging time."
1373,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","It is very nice ,camara clarity is super.",5,"It is very nice ,camara clarity is super."
1374,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Only 30% charged in 15 minutes! Non-existent Support,1,"Only 30% charged in 15 minutes. Service center staff in New Delhi charged their phones with the provided charger and their phones also charged slowly. Charging the phones with an alternative charger worked fine. So, as per the tests, they advised that there is an issue with the provided charger.However, OnePlus said they need to confiscate BOTH the phone and the charger even though the issue is with the charger with NO timeline on when the phone will be returned!In other words, OnePlus checked and concluded that a faulty charger was delivered but are finding excuses not to replace it. Oneplus phone support was worse.I found that others have faced similar issues with OnePlus.Buying a OnePlus phone is like buying a lottery ticket: either you receive a good device or OnePlus will refuse to place the faulty product."
1375,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Just amazing✌️,5,Overall 5/5 Rating
1376,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not worth the price.,2,"Battery life is poor compared to even other less powerful battery phones. Some features of pictures are good, but overall camera not so great. Better options for same price."
1377,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone under 30k,5,
1378,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","I got the already used phone, please replace.",1,"I got the already used phone, please replace my. I couldn't expect this from atleast from Amazon and oneplus."
1379,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst Camera,2,Camera quality is worst in this range. If u r a camera lover don't buy
1380,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera not good,3,Not good camera as expectedBattery 🔋 is also drain fastLook is goodGaming performance is very goodNot good
1381,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not buy mob,1,Not
1382,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome phone under 30k,5,Awesome phone.
1383,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nyc product,5,The media could not be loaded.
1384,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Love it,5,Just awesome
1385,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Everything you could ask for !!!,5,❤️
1386,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good gaming experience,5,
1387,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Don't buy this useless phone shutdown automatically,2,very bad phone in this range. Program shuts down automatically. phone gets switch off while on call. battery life very bad only using 1-2hr for whatsapp and insta battery will drop.
1388,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Don't waste you hard earned money,1,"Lags, heat very much."
1389,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice pic,5,The media could not be loaded.
1390,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone with big disappointing battery life,3,"Battery life is very poorI leave for office in morning at 8:15 am with 100% battery, it remains hardly 25% by 4-5 pm everyday. Just pathetic."
1391,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",price is not worthy.,2,Price is too high  with these features
1392,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone for premium look,4,It's a good phone for premium look in this price range battery only last long for 12 hoursIt's gives 60 fps on games like bgmiIt's a all rounder phone go for it if you want premium looking phone
1393,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",camera on Recording on video in ultra steady mode the Fogg  feed in side the glass of camera,2,In camera Sensor is not working properly  in camera glass face problem in recording Videos
1394,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst,1,Worst camera quality
1395,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not worth money. Camera is ridiculous.,2,Mobile is not worth 29000 Rs. Camera quality is ridiculous. I am regretting trusting online feedback.
1396,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Poor battery backup,2,Poor battery backup. Didn't expect this bad performance
1397,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worthless,1,"Wrost phone ever i seen. OnePlus don't have own applications like calculator, music player, gallery and many more. Useless phone"
1398,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very bad product,1,"Buying this product is waste of money, no battery backup as per expectation. Battery draining fastly, there is no return policy from Amazon this I have personally experienced. If you raise any product issue Amazon will redirect to mobile company and mobile company takes 15 days time to resolve product issue and till the time Amazon return policy will be expired after that you can't return product to Amazon this is the reality. Don't purchase any mobile from Amazon."
1399,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bettry backup is not good,2,Bettry backup not good camera not good I think I have mistake for buy One plus node 2T
1400,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not worth its price.,2,Calling icon not disappearing even after the call is disconnected. Battery draining too fast.
1401,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",On this price range this phone is superb..,5,
1402,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life and camera quality is very poor,2,Battery life and camera quality is very poor
1403,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Net reception issue,1,The OS has some glitches on this phone. Sometimes the apps and the buttons (options) just won't get selected. And there is a huge internet reception issue that is not related to the carrier.
1404,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","CAMERA,charging,screenguard,speakers is bad",1,"The phone front CAMERA is 32MP but  it is like 2MP,and after buying phone NO SCREENGUARD FIT becoz its manufacturing DEFECT, STEREO SPEAKERS is waste becoz we will hear sound after it is ABOVE 70 PERCENT VOLUME,after charging BATTERY DOESN'T LAST FOR HALFDAY with HEAVY use,and no PARALLEL APPS DOES NOT WORK it shows ERROR AND using SMARTWATCH with this mobile  will be a PROBLEM,for 30k this phone is waste go for another one..."
1405,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery bahut drain ho rahi h,1,Battery bahut drain ho raha h battery karab h
1406,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not good,1,Bad
1407,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome,5,The media could not be loaded.
1408,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Disappointed with Nord2T,2,Almost from past eight years using one plus phones and was always satisfied with it but this new phone nord 2t disappointed me
1409,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not good,1,Other best are available in this price
1410,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery Backup not good,2,Battery Backup not good
1411,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Buy or Not,2,Not so good.sometimes it is hanging..don't purchase
1412,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Front camera is below average.,2,Its nt giving the clear pic compare to Nord 2 also. Not sure why nord 2 has better front camera than nord 2t even the specs are similar.
1413,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery,2,Everything is fine but battery charging ends very quickly
1414,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",osm phone 🤳📱,5,The media could not be loaded.
1415,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery slow down,2,Mobile is good. But battery discharged very fastly. It's not worth.
1416,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very good phone for middle range,5,"The media could not be loaded.
                



 Very good camera"
1417,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Superb phone,5,"The media could not be loaded.
                



 Awesome phone"
1418,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not worth it,1,Expensive and poor quality battery life
1419,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bad,2,Bad
1420,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",This product is defective,1,This product is defective
1421,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery backup very poor,2,I was using this mobile three days battery backup very very poor don't buy this product
1422,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life is so less need to charge 2 or 3 times a day,2,Battery back up is less
1423,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",bakwas waste,1,waste of money
1424,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Average and camera hang for once in just 3days,1,"Average phone , camera hanged once just after 3days, there are multiple issuesv, mainly associated with camera ."
1425,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It's heating a lot even on normal usage,2,Bought it as i read it does not heat like other devices but it's heating even more 🥲 than my 3 year old samsung galaxy
1426,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",I Like it ☺️🙂,5,"The media could not be loaded.
                



 I like it 😊😊"
1427,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not good,2,
1428,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Video call problem  found. Video call cut auomatically or not working,1,Not working good donot buy this phone
1429,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",The phone is not good overall. Not recommended,1,"I bought this phone on 8th AUG 22. This is the worst phone. The applications are not running fine on mobile.1. Any application is killed if you open another application. And it happens in case of if you see any OTP in email as well2. Sometimes sound resonates3. Touch is not working properly. If you click on any icon, image thumb it redirects to different image. I see this in WhatsApp. Suppose if I reply on any status of Multiple status of my friend and then I click reply in chat, the same status is not redirected, a different status is visible to me.4. Battery is not good as they mentioned."
1430,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Batry backp 4/5 Hours & Charge Full hit not batry backp this phone,1,"The media could not be loaded.
                



 OnePlus Nord 2t Mobile में प्रॉबलम है मोबाइल हीट भी होता है और हैंग होता हैमैं ए मोबाइल लेके फस गया कीव की Amazon customer care भी रिटर्न रिप्ल्स नहीं लेते है इस के लिए Amazon परसे order मत करो दुकान से लेलो मैने Amazon customer को कमसे कम 50बार फ़ोन किया लेकिन उनको घंटा फर्क नहीं पड़ता इसक्लीय Amazon से order मत करो"
1431,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone 80w charger is great go for it ok,4,Phone is great but they should include 120hz in this varient bgmi is running somoothly smooth + extreme nice one
1432,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Quirky,3,"Three things which are not upto the mark of ONEPLUS -1) Build Quality , does not feel premium2) small display3) somewhat deviation from stock Android , the performance cripples down with updates.Better buy a MOTOROLA EDGE 20 PRO at around 25k(flpkrt). Or a MOTO EDGE 30 series device."
1433,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Only Charging and Camera is Best,5,The media could not be loaded.
1434,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bad experience this mobile,1,"I have purchased last month this mobile Very bad experience and Mobil hanging and sometimes touch not working , customer service center not shot out this problem  service center said only push the software but still I am facing same issue"
1435,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",OnePlus is not a premium Phone.,1,"Although marketed as a mid range premium phone, OnePlus Nord CE 2T fails to deliver the expectations someone can have from a premium Brand. Camera seems to be the weakest which is supposed to be good in OnePlus Phones. The images are over saturated, and the AI enhancement feature manipulates your final images which significantly visible in the images once you zoom them. Even in the normal mode, images seem to be over-processed making them blurry or outright cartoon-ish. Not a good buy."
1436,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bed experience in as ours expectations,1,Battery life and Mobile speed
1437,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery and heating,1,Battery and heating
1438,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",No battery backup,1,No battery backup
1439,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery backup nahi,4,
1440,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Wrost phone,1,This is first experience with one plus phone.After one month I have found so many challenge in this phone as per my earlier experience with company phone.1st auto brightness is very disappoint.2nd call and contacts app is very disater of this phone so.3rd fingerprint scanner when opening a app where fingerprint must required then it's opening a new window for finger print scanner.4th call quality issue.when imove my sim other mobile it's working fine. But this phone was getting voice break each time...
1441,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Can't trust OPPO Mobile.,1,The mobile screen had scratches which I wanted to return and get refund. However Amazon sent me a replacement. The replaced phone though outwardly seems fine but it has charging issue. The phone gets heated up. I am going to return it again. I would not trust OPPO phone again whenever I have to purchase again
1442,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Low picture quality.,2,Picture quality and battery of this phone is very poor
